n,m,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,residual,initial_residual_energy,s_hat_babai,babai_secret_success,delta_exact,exact_best_energy,w_exact,s_hat_exact,exact_secret_success,delta_classical,classical_best_energy,classical_num_steps,w_classical,s_hat_classical,classical_secret_success,delta_qite_primary,qite_primary_best_energy,w_qite_primary,s_hat_qite_primary,qite_primary_secret_success,delta_qite_candidate_best,qite_candidate_best_energy,qite_candidate_best_count,qite_candidate_best_prob,qite_candidate_best_lwe_prior_score,qite_candidate_best_secret_ternary_violation,qite_candidate_best_noise_ternary_violation,qite_candidate_best_secret_weight,qite_candidate_best_noise_weight,w_qite_candidate_best,s_hat_qite_candidate_best,qite_candidate_best_secret_success,qite_candidate_num_unique,qite_candidate_topk_used,qite_candidate_any_secret_success,qite_candidate_any_geometry_improved,qite_candidate_any_matches_exact_state,qite_candidate_any_matches_exact_energy,min_dist2_true_among_candidates,exact_improvable_energy,exact_improvable_state,babai_fail_but_oracle_fix,babai_fail_but_classical_fix,babai_fail_but_qite_primary_fix,babai_fail_but_qite_candidate_best_fix,babai_fail_but_qite_candidate_any_fix,classical_matches_exact_state,classical_matches_exact_energy,qite_primary_matches_exact_state,qite_primary_matches_exact_energy,qite_candidate_best_matches_exact_state,qite_candidate_best_matches_exact_energy,classical_geometry_improved,qite_primary_geometry_improved,qite_candidate_best_geometry_improved,w_true,dist2_true_babai_exp11,dist2_true_exact,dist2_true_classical,dist2_true_qite_primary,dist2_true_qite_candidate_best,elapsed_total_sec_exp11,elapsed_classical_sec,elapsed_qite_sec,elapsed_candidate_sec,qite_num_qubits,qite_num_params,decoded_top_states,qite_history_len,source_babai_secret_success,source_exact_secret_success,source_classical_greedy_secret_success,source_varqite_primary_secret_success,source_varqite_candidate_lwe_prior_success,source_varqite_candidate_any_success,source_babai_fail_but_qite_candidate_best_fix,source_babai_fail_but_qite_candidate_any_fix,regenerated_babai_secret_success,regenerated_greedy_secret_success,validation_babai_success_match,validation_greedy_success_match,validation_w_babai_match,validation_residual_match,delta_classical_candidate_best,classical_candidate_best_energy,classical_candidate_best_lwe_prior_score,classical_candidate_best_secret_ternary_violation,classical_candidate_best_noise_ternary_violation,classical_candidate_best_secret_weight,classical_candidate_best_noise_weight,w_classical_candidate_best,s_hat_classical_candidate_best,classical_candidate_best_secret_success,classical_candidate_generated_raw,classical_candidate_topk_used,classical_candidate_any_secret_success,classical_candidate_any_geometry_improved,classical_candidate_any_matches_exact_state,classical_candidate_any_matches_exact_energy,classical_min_dist2_true_among_candidates,classical_candidate_preview_states,babai_fail_but_classical_candidate_fix,qite_candidate_success_but_classical_candidate_fail,classical_candidate_success_but_qite_candidate_fail,qite_candidate_and_classical_candidate_both_success,qite_candidate_and_classical_candidate_both_fail,dist2_true_babai_classical_fair,dist2_true_classical_candidate_best,classical_candidate_best_geometry_improved,elapsed_total_sec_classical_fair,elapsed_greedy_sec,elapsed_classical_candidate_sec
3,4,17,10,"[0, 1, 0]","[0, 1, 0]","[1, 0, 0, 0]","[-1, -4, 2, 2]","[1, 0, 0, 0]",1.0,"[0, 1, 0]",True,"[0, -1, 0, 0]",1.0,"[0, -4, 1, 2]","[5, 8, 7]",False,"[0, 0, 0, 0]",1.0,0,"[-1, -4, 2, 2]","[0, 1, 0]",True,"[0, 0, 0, 0]",1.0,"[-1, -4, 2, 2]","[0, 1, 0]",True,"[0, 0, 0, 0]",1.0,310,0.6262626262626263,20.476020708782077,0,0,1,1,"[-1, -4, 2, 2]","[0, 1, 0]",True,20,20,True,False,True,True,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,"[-1, -4, 2, 2]",0,2,0,0,0,0.0296414579788688,2.783298259600997e-05,0.0248907920031342,0.0037386249750852,8,8,"[('(0, 0, 0, 0)', 310), ('(0, 0, 0, -1)', 60), ('(0, -1, 0, 0)', 39), ('(0, 0, 1, 0)', 24), ('(0, -1, 0, -1)', 10), ('(0, 0, 1, -1)', 9), ('(1, 0, 0, 0)', 9), ('(0, -1, 1, 0)', 7), ('(0, 0, 0, 1)', 4), ('(0, 0, -1, -1)', 3)]",5,True,False,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,21.05,0,0,1,1,"[-1, -4, 2, 2]","[0, 1, 0]",True,1,1,True,False,False,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.000710166001226753,1.5833997167646885e-05,9.829096961766481e-05
3,4,17,11,"[-1, -1, 1]","[16, 16, 1]","[0, 0, 0, 0]","[-8, -8, -4, 7]","[0, 0, 0, 0]",0.0,"[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,"[-8, -8, -4, 7]","[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,0,"[-8, -8, -4, 7]","[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,"[-8, -8, -4, 7]","[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,444,0.888,29.390192571783377,0,0,3,0,"[-8, -8, -4, 7]","[16, 16, 1]",True,13,13,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-8, -8, -4, 7]",0,0,0,0,0,0.0386982909985818,4.4541986426338553e-05,0.0337078750017099,0.0025995420000981,8,8,"[('(0, 0, 0, 0)', 444), ('(0, 1, 0, 0)', 10), ('(0, 0, 0, -1)', 8), ('(0, -1, 0, 0)', 7), ('(0, 0, 0, 1)', 6), ('(1, 0, 0, 0)', 6), ('(0, 0, 1, 0)', 5), ('(0, 0, -1, 0)', 5), ('(-1, 0, 0, 0)', 5), ('(0, -1, 1, 0)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,30.0,0,0,3,0,"[-8, -8, -4, 7]","[16, 16, 1]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0008163749589584768,1.650000922381878e-05,9.950000094249845e-05
3,4,17,12,"[0, -1, 1]","[0, 16, 1]","[0, -1, 0, -1]","[-4, 2, 6, -6]","[-1, -1, 0, 0]",2.0,"[0, 11, 14]",False,"[0, 0, 0, 0]",2.0,"[-4, 2, 6, -6]","[0, 11, 14]",False,"[0, 0, 0, 0]",2.0,0,"[-4, 2, 6, -6]","[0, 11, 14]",False,"[0, 0, 0, 0]",2.0,"[-4, 2, 6, -6]","[0, 11, 14]",False,"[1, 0, 0, 0]",2.0,36,0.0724346076458752,11.738908208735577,0,0,2,2,"[-5, 2, 6, -5]","[0, 16, 1]",True,20,20,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,"[-5, 2, 6, -5]",2,2,2,2,0,0.0484142089844681,2.0917010260745883e-05,0.0430588750168681,0.0042363749817013,8,8,"[('(0, 0, 0, 0)', 264), ('(0, 0, 0, -1)', 71), ('(0, 1, 0, 0)', 67), ('(1, 0, 0, 0)', 36), ('(0, 1, 0, -1)', 19), ('(1, 0, 0, -1)', 6), ('(1, 1, 0, 0)', 6), ('(-1, 0, 0, 0)', 4), ('(-1, 0, 0, -1)', 3), ('(0, 1, 1, 0)', 3)]",5,False,False,False,False,True,True,True,True,False,False,True,True,True,True,"[0, 0, 0, 0]",2.0,2012.1,2,0,2,2,"[-4, 2, 6, -6]","[0, 11, 14]",False,1,1,False,False,True,True,2,"[('(0, 0, 0, 0)', 2.0)]",False,True,False,False,False,2,2,False,0.0008697089506313205,1.6167003195732832e-05,0.00010241701966151595
3,4,17,13,"[0, -1, 1]","[0, 16, 1]","[1, 0, 0, -1]","[-1, -5, -2, 3]","[1, 0, 0, -1]",2.0,"[0, 16, 1]",True,"[0, 0, 0, 0]",2.0,"[-1, -5, -2, 3]","[0, 16, 1]",True,"[0, 0, 0, 0]",2.0,0,"[-1, -5, -2, 3]","[0, 16, 1]",True,"[0, 0, 0, 0]",2.0,"[-1, -5, -2, 3]","[0, 16, 1]",True,"[0, 0, 0, 0]",2.0,316,0.635814889336016,11.524109822612273,0,0,2,2,"[-1, -5, -2, 3]","[0, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-1, -5, -2, 3]",0,0,0,0,0,0.0542344999848865,4.712500958703458e-05,0.0511096669943071,0.0015912920061964,8,8,"[('(0, 0, 0, 0)', 316), ('(0, 0, 0, 1)', 62), ('(0, 0, -1, 0)', 23), ('(1, 0, 0, 0)', 16), ('(0, 1, 0, 0)', 11), ('(0, -1, 0, 0)', 11), ('(-1, 0, 0, 0)', 10), ('(0, 0, -1, 1)', 9), ('(0, 0, 1, 0)', 8), ('(1, 0, 0, 1)', 5)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",2.0,12.1,0,0,2,2,"[-1, -5, -2, 3]","[0, 16, 1]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 2.0)]",False,False,False,True,False,0,0,False,0.0006765000289306045,1.5833997167646885e-05,0.00010183302219957113
3,4,17,14,"[1, 0, 0]","[1, 0, 0]","[0, 0, -1, 0]","[2, 6, 5, -7]","[0, 0, -1, 0]",1.0,"[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,"[2, 6, 5, -7]","[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,0,"[2, 6, 5, -7]","[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,"[2, 6, 5, -7]","[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,276,0.5553319919517102,20.487598249381268,0,0,1,1,"[2, 6, 5, -7]","[1, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[2, 6, 5, -7]",0,0,0,0,0,0.045132208004361,4.137499490752816e-05,0.0414349999919068,0.0016229170141741,8,8,"[('(0, 0, 0, 0)', 276), ('(0, 0, 0, 1)', 69), ('(-1, 0, 0, 0)', 50), ('(0, 1, 0, 0)', 43), ('(0, 1, 0, 1)', 14), ('(-1, 0, 0, 1)', 11), ('(-1, 1, 0, 0)', 7), ('(0, 0, -1, 0)', 4), ('(0, 0, 0, -1)', 3), ('(0, -1, 0, 0)', 3)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,21.05,0,0,1,1,"[2, 6, 5, -7]","[1, 0, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.0011437080102041364,1.7041980754584074e-05,0.00010608305456116796
3,4,17,15,"[1, 1, 1]","[1, 1, 1]","[0, 1, -1, 1]","[3, 6, -9, -6]","[0, 0, 1, 0]",1.0,"[13, 0, 15]",False,"[0, 0, 0, 0]",1.0,"[3, 6, -9, -6]","[13, 0, 15]",False,"[0, 0, 0, 0]",1.0,0,"[3, 6, -9, -6]","[13, 0, 15]",False,"[0, 0, 0, 0]",1.0,"[3, 6, -9, -6]","[13, 0, 15]",False,"[0, -1, 1, 0]",3.0,3,0.0060362173038229,43.01137056388801,0,0,3,3,"[3, 5, -7, -7]","[1, 1, 1]",True,19,19,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,"[3, 5, -7, -7]",6,6,6,6,0,0.0468956670083571,4.420799086801708e-05,0.0409007089911028,0.0034567920083645,8,8,"[('(0, 0, 0, 0)', 304), ('(0, 0, 1, 0)', 98), ('(0, 0, 0, 1)', 40), ('(0, 0, 1, 1)', 8), ('(1, 0, 0, 0)', 7), ('(-1, 0, 0, 0)', 7), ('(0, 0, 0, -1)', 6), ('(0, 1, 0, 0)', 6), ('(0, -1, 0, 0)', 5), ('(0, -1, 1, 0)', 3)]",5,False,False,False,False,True,True,True,True,False,False,True,True,True,True,"[0, 0, 0, 0]",1.0,2001.05,2,0,2,1,"[3, 6, -9, -6]","[13, 0, 15]",False,1,1,False,False,True,True,6,"[('(0, 0, 0, 0)', 1.0)]",False,True,False,False,False,6,6,False,0.000771709019318223,1.6250007320195436e-05,9.895901894196868e-05
3,4,17,16,"[1, 1, -1]","[1, 1, 16]","[0, 0, 0, 0]","[4, 2, -4, 0]","[0, 0, 0, 0]",0.0,"[1, 1, 16]",True,"[0, 0, 0, 0]",0.0,"[4, 2, -4, 0]","[1, 1, 16]",True,"[0, 0, 0, 0]",0.0,0,"[4, 2, -4, 0]","[1, 1, 16]",True,"[0, 0, 0, 0]",0.0,"[4, 2, -4, 0]","[1, 1, 16]",True,"[0, 0, 0, 0]",0.0,430,0.8634538152610441,29.393389190989627,0,0,3,0,"[4, 2, -4, 0]","[1, 1, 16]",True,12,12,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[4, 2, -4, 0]",0,0,0,0,0,0.0352305409905966,4.237500252202153e-05,0.0320365829975344,0.001033374981489,8,8,"[('(0, 0, 0, 0)', 430), ('(0, 0, 1, 0)', 12), ('(-1, 0, 0, 0)', 11), ('(0, 0, -1, 0)', 10), ('(0, -1, 0, 0)', 9), ('(0, 1, 0, 0)', 8), ('(1, 0, 0, 0)', 6), ('(0, 0, 0, 1)', 5), ('(0, 0, 0, -1)', 4), ('(1, 0, 1, 0)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,30.0,0,0,3,0,"[4, 2, -4, 0]","[1, 1, 16]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0012782079866155982,1.6542035154998302e-05,0.00010458298493176699
3,4,17,17,"[-1, 0, 0]","[16, 0, 0]","[-1, 1, 0, -1]","[5, -1, 5, -3]","[-1, 0, 0, -1]",2.0,"[3, 9, 13]",False,"[0, 0, 0, 0]",2.0,"[5, -1, 5, -3]","[3, 9, 13]",False,"[0, 0, 0, 0]",2.0,0,"[5, -1, 5, -3]","[3, 9, 13]",False,"[0, 0, 0, 0]",2.0,"[5, -1, 5, -3]","[3, 9, 13]",False,"[-1, 0, 0, 0]",3.0,5,0.0100200400801603,42.970824053077195,0,0,1,3,"[5, -2, 5, -3]","[16, 0, 0]",True,20,20,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,"[5, -2, 5, -3]",1,1,1,1,0,0.0357826660037972,2.083301660604775e-05,0.0320145410078112,0.0027952079835813,8,8,"[('(0, 0, 0, 0)', 298), ('(0, 0, 1, 0)', 82), ('(0, 0, 0, 1)', 60), ('(0, 0, 1, 1)', 16), ('(0, 0, -1, 0)', 8), ('(0, -1, 0, 0)', 6), ('(-1, 0, 0, 0)', 5), ('(0, 1, 0, 0)', 4), ('(0, 1, 0, 1)', 3), ('(1, 0, 0, 0)', 3)]",5,False,False,False,False,True,True,True,True,False,False,True,True,True,True,"[0, 0, 0, 0]",2.0,3032.1,3,0,3,2,"[5, -1, 5, -3]","[3, 9, 13]",False,1,1,False,False,True,True,1,"[('(0, 0, 0, 0)', 2.0)]",False,True,False,False,False,1,1,False,0.0007234580116346478,1.612497726455331e-05,9.695900371298194e-05
3,4,17,18,"[-1, 0, 0]","[16, 0, 0]","[1, 1, 1, -1]","[4, 6, -4, 0]","[-1, 0, -1, 0]",2.0,"[10, 4, 0]",False,"[0, 0, 0, 0]",2.0,"[4, 6, -4, 0]","[10, 4, 0]",False,"[0, 0, 0, 0]",2.0,0,"[4, 6, -4, 0]","[10, 4, 0]",False,"[0, 0, 0, 0]",2.0,"[4, 6, -4, 0]","[10, 4, 0]",False,"[0, 0, 0, 0]",2.0,291,0.59026369168357,2011.5323246197731,2,0,2,2,"[4, 6, -4, 0]","[10, 4, 0]",False,20,20,False,True,True,True,2,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[2, 5, -6, 1]",10,10,10,10,10,0.038980083016213,4.2041996493935585e-05,0.0356998339993879,0.0016198749945033,8,8,"[('(0, 0, 0, 0)', 291), ('(0, 0, 0, 1)', 64), ('(1, 0, 0, 0)', 40), ('(0, 0, -1, 0)', 38), ('(0, 0, -1, 1)', 10), ('(1, 0, 0, 1)', 10), ('(1, 0, -1, 0)', 9), ('(0, -1, 0, 0)', 8), ('(0, 1, 0, 0)', 7), ('(0, 1, 0, 1)', 3)]",5,False,False,False,False,False,False,False,False,False,False,True,True,True,True,"[0, 0, 0, 0]",2.0,2012.1,2,0,2,2,"[4, 6, -4, 0]","[10, 4, 0]",False,1,1,False,False,True,True,10,"[('(0, 0, 0, 0)', 2.0)]",False,False,False,False,True,10,10,False,0.0008156250114552677,1.6000005416572094e-05,9.987503290176392e-05
3,4,17,19,"[1, 0, 0]","[1, 0, 0]","[1, 1, 0, 0]","[-7, -2, -3, 5]","[1, 1, 0, 0]",2.0,"[1, 0, 0]",True,"[0, 0, 0, 0]",2.0,"[-7, -2, -3, 5]","[1, 0, 0]",True,"[0, 0, 0, 0]",2.0,0,"[-7, -2, -3, 5]","[1, 0, 0]",True,"[0, 0, 0, 0]",2.0,"[-7, -2, -3, 5]","[1, 0, 0]",True,"[0, 0, 0, 0]",2.0,243,0.4879518072289157,31.55028317747068,0,0,1,2,"[-7, -2, -3, 5]","[1, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-7, -2, -3, 5]",0,0,0,0,0,0.0365602919773664,2.0875013433396816e-05,0.0335242090222891,0.0016387910000048,8,8,"[('(0, 0, 0, 0)', 243), ('(0, 1, 0, 0)', 79), ('(0, 0, -1, 0)', 62), ('(0, 0, 0, 1)', 41), ('(0, 1, 0, 1)', 14), ('(0, 0, -1, 1)', 13), ('(0, 1, -1, 0)', 12), ('(1, 0, 0, 0)', 6), ('(0, 1, -1, 1)', 5), ('(-1, 0, -1, 0)', 3)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",2.0,32.1,0,0,1,2,"[-7, -2, -3, 5]","[1, 0, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 2.0)]",False,False,False,True,False,0,0,False,0.0007107079727575183,1.575000351294875e-05,9.883299935609102e-05
3,4,17,20,"[-1, 1, 0]","[16, 1, 0]","[0, 0, 0, 0]","[6, 8, 4, -1]","[0, 0, 0, 0]",0.0,"[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[6, 8, 4, -1]","[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,0,"[6, 8, 4, -1]","[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[6, 8, 4, -1]","[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,425,0.8517034068136272,9.394556065373065,0,0,2,0,"[6, 8, 4, -1]","[16, 1, 0]",True,13,13,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[6, 8, 4, -1]",0,0,0,0,0,0.0382353750173933,4.429099499247968e-05,0.0349148329987656,0.0010407080117147,8,8,"[('(0, 0, 0, 0)', 425), ('(0, 1, 0, 0)', 12), ('(0, 0, 1, 0)', 10), ('(0, -1, 0, 0)', 10), ('(0, 0, 0, 1)', 9), ('(-1, 0, 0, 0)', 9), ('(0, 0, -1, 0)', 7), ('(1, 0, 0, 0)', 7), ('(0, 0, 0, -1)', 6), ('(0, 0, -1, 1)', 1)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",0.0,10.0,0,0,2,0,"[6, 8, 4, -1]","[16, 1, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 0.0)]",False,False,False,True,False,0,0,False,0.0007813340052962303,1.6250007320195436e-05,9.837502148002386e-05
3,4,17,21,"[0, -1, 1]","[0, 16, 1]","[0, 0, 0, 1]","[-7, 5, 4, 6]","[0, 0, 0, 1]",1.0,"[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,"[-7, 5, 4, 6]","[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,0,"[-7, 5, 4, 6]","[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,"[-7, 5, 4, 6]","[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,276,0.5542168674698795,0.4875982493812661,0,0,2,1,"[-7, 5, 4, 6]","[0, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-7, 5, 4, 6]",0,0,0,0,0,0.0456408339960034,4.491599975153804e-05,0.0421797920134849,0.0016476250020787,8,8,"[('(0, 0, 0, 0)', 276), ('(0, 0, 1, 0)', 74), ('(0, 1, 0, 0)', 47), ('(0, 0, 0, -1)', 46), ('(0, 0, 1, -1)', 9), ('(0, 1, 0, -1)', 8), ('(0, 1, 1, 0)', 7), ('(0, -1, 0, 0)', 5), ('(0, 0, -1, 0)', 3), ('(-1, 0, 0, 0)', 3)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,1.05,0,0,2,1,"[-7, 5, 4, 6]","[0, 16, 1]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.0016047499957494438,2.1541956812143326e-05,0.00013358303112909198
3,4,17,22,"[1, 1, -1]","[1, 1, 16]","[0, 0, -1, 0]","[8, 1, -2, -7]","[0, 0, -1, 0]",1.0,"[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,"[8, 1, -2, -7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,0,"[8, 1, -2, -7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,"[8, 1, -2, -7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,252,0.5101214574898786,20.496661051127248,0,0,3,1,"[8, 1, -2, -7]","[1, 1, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[8, 1, -2, -7]",0,0,0,0,0,0.0335208330070599,4.520799848251045e-05,0.0304323329764883,0.0015756670036353,8,8,"[('(0, 0, 0, 0)', 252), ('(-1, 0, 0, 0)', 64), ('(0, -1, 0, 0)', 56), ('(0, 0, -1, 0)', 53), ('(-1, -1, 0, 0)', 21), ('(0, -1, -1, 0)', 12), ('(-1, 0, -1, 0)', 9), ('(0, 0, 0, 1)', 5), ('(-1, -1, -1, 0)', 4), ('(-1, 0, 0, -1)', 3)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,21.05,0,0,3,1,"[8, 1, -2, -7]","[1, 1, 16]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.0009938339935615659,1.8499966245144606e-05,0.00011274998541921377
3,4,17,23,"[-1, -1, 0]","[16, 16, 0]","[0, 0, 0, -1]","[6, 3, 6, -5]","[0, 0, 0, -1]",1.0,"[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[6, 3, 6, -5]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,0,"[6, 3, 6, -5]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[6, 3, 6, -5]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,327,0.655310621242485,0.4706986391615856,0,0,2,1,"[6, 3, 6, -5]","[16, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[6, 3, 6, -5]",0,0,0,0,0,0.0332365419890265,2.1083018509671092e-05,0.0305873340112157,0.0016333749808836,8,8,"[('(0, 0, 0, 0)', 327), ('(0, 0, 0, -1)', 80), ('(0, -1, 0, 0)', 40), ('(0, -1, 0, -1)', 8), ('(0, 0, -1, 0)', 6), ('(0, 1, 0, 0)', 5), ('(1, 0, 0, 0)', 5), ('(1, 0, 0, -1)', 4), ('(-1, 0, 0, -1)', 4), ('(0, 0, 1, 0)', 4)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,1.05,0,0,2,1,"[6, 3, 6, -5]","[16, 16, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.0008259169990196824,1.712498487904668e-05,0.00011062499834224582
3,4,17,24,"[1, -1, 0]","[1, 16, 0]","[0, 0, 0, 1]","[1, -7, -6, 0]","[0, 0, 0, 1]",1.0,"[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[1, -7, -6, 0]","[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,0,"[1, -7, -6, 0]","[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[1, -7, -6, 0]","[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,238,0.476,0.502353644806849,0,0,2,1,"[1, -7, -6, 0]","[1, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[1, -7, -6, 0]",0,0,0,0,0,0.0337916660064365,4.4208019971847534e-05,0.030574250005884,0.0016101250075735,8,8,"[('(0, 0, 0, 0)', 238), ('(0, 0, -1, 0)', 69), ('(0, 0, 0, -1)', 53), ('(0, 1, 0, 0)', 52), ('(0, 1, -1, 0)', 17), ('(0, 1, 0, -1)', 15), ('(0, 0, -1, -1)', 13), ('(0, 0, 1, 0)', 8), ('(0, 1, -1, -1)', 6), ('(-1, 0, 0, 0)', 5)]",5,True,True,True,True,True,True,False,False,True,True,True,True,True,True,"[0, 0, 0, 0]",1.0,1.05,0,0,2,1,"[1, -7, -6, 0]","[1, 16, 0]",True,1,1,True,False,True,True,0,"[('(0, 0, 0, 0)', 1.0)]",False,False,False,True,False,0,0,False,0.0008288330282084644,1.6959034837782383e-05,0.00010541704250499606
3,4,17,25,"[1, 1, -1]","[1, 1, 16]","[0, 0, 1, 0]","[-5, 0, -3, 7]","[1, 0, 0, 0]",1.0,"[3, 1, 16]",False,"[0, -1, 0, 0]",1.0,"[-4, 0, -4, 7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,0,"[-5, 0, -3, 7]","[3, 1, 16]",False,"[0, 0, 0, 0]",1.0,"[-5, 0, -3, 7]","[3, 1, 16]",False,"[0, -1, 0, 0]",1.0,38,0.076,20.68364383538704,0,0,3,1,"[-4, 0, -4, 7]","[1, 1, 16]",True,20,20,True,True,True,True,0,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,"[-4, 0, -4, 7]",2,0,2,2,0,0.0335056659823749,1.9500002963468432e-05,0.0293913749919738,0.0032102920231409,8,8,"[('(0, 0, 0, 0)', 339), ('(0, 0, 0, -1)', 64), ('(0, -1, 0, 0)', 38), ('(0, -1, 0, -1)', 12), ('(0, 1, 0, 0)', 11), ('(0, 0, -1, 0)', 7), ('(0, 0, 1, 0)', 5), ('(1, 0, 0, 0)', 5), ('(0, 0, -1, -1)', 3), ('(-1, 0, 0, 0)', 3)]",5,False,True,False,False,True,True,True,True,False,False,True,True,True,True,"[0, 0, 0, 0]",1.0,1021.05,1,0,3,1,"[-5, 0, -3, 7]","[3, 1, 16]",False,1,1,False,False,False,True,2,"[('(0, 0, 0, 0)', 1.0)]",False,True,False,False,False,2,2,False,0.000731125008314848,1.679197885096073e-05,0.00010208401363343
